random_var_0,random_var_1,random_var_2,random_var_3,random_var_4,random_var_5,random_var_6,random_var_7,random_var_8,random_var_9,random_var_10,random_var_11,random_var_12,random_var_13,random_var_14,random_var_15,random_var_16,random_var_17,random_var_18,random_var_19,cat_3,cat_5,cat_20,cat_200,num_2%,num_20%,num_90%,num_99%,weight_variable,sample variable,target,amount
0.4791112,-2.3303733,-0.88361937,3.9347506,0.13676976,0.58404994,-4.242989,-3.873961,0.26131192,0.9083954,-4.523655,2.1629193,1.9488101,-0.91174394,-0.88155663,0.6782522,-0.200979,0.2030002,0.23896128,-4.282656,2,nan,nan,77,10.68946,0.81630516,,,0.41046503,training,0,0.0
-1.3231907,0.17752704,0.27544028,-1.0237691,-0.98671925,-0.98851717,0.8505094,1.3774518,-0.80030096,-2.3617935,2.2424154,-1.793329,1.2748425,2.0006702,0.14530829,2.975234,0.36551958,5.1555543,-0.99765337,-0.06780898,1,nan,11.0,98,10.749453,37.86848,,,0.18498589,validation,0,0.0
-0.12957701,-1.714218,1.4868164,-2.209017,0.28452244,-2.528216,-1.6011287,2.0827286,-1.5884004,1.6061826,-3.0106437,-2.6576455,0.751878,1.7404869,0.16297089,0.9113102,0.65691775,-0.49433798,1.0693756,0.46024984,2,nan,14.0,75,10.558282,81.748535,,,0.4724632,training,0,0.0
0.13554744,0.6121213,1.1161404,0.53666735,0.19957954,0.9018952,-2.3784983,0.34582847,-0.185906,2.118939,-4.1183977,0.11190999,-0.09568126,0.4626018,-0.17784783,-0.48177683,1.4798278,1.9641784,-0.6772266,-1.2129713,3,nan,13.0,3,10.665237,27.045366,,,0.20631689,validation,0,0.0
0.8041629,-0.926506,-0.79232585,-1.6094626,0.31045637,-2.203353,2.7258048,2.2005308,-2.84646,-1.1862193,2.1257305,-2.2044723,-1.3012207,-0.12089254,0.3390056,3.196749,-2.2226744,0.06331858,0.69059527,0.5798721,1,nan,3.0,137,10.404061,,,,0.8542204,training,0,0.0
0.8409554,-0.62416625,-1.6714201,1.7851257,-1.5592194,0.14262748,-1.5892625,-3.6286523,4.074093,0.18648885,-3.0123115,2.3443863,-0.514257,0.8292688,-0.11051715,-1.0790397,3.6042297,-2.0651762,-0.26681775,-3.4410381,1,nan,15.0,14,10.866088,64.8314,,,0.82739794,training,0,0.0
0.5671058,-0.06267084,2.213907,4.212294,0.2839475,-4.1309843,-3.6548386,-1.918283,-3.8572838,-0.9839398,-1.5152364,-1.4275134,0.37600636,-3.610691,-1.7396966,2.0991912,-2.9861288,-0.57681984,-0.05064435,-3.8318732,3,nan,2.0,134,10.532401,23.510105,,,0.22811115,training,0,0.0
-0.47550347,0.4928294,-0.74485385,-2.5653343,-0.5418491,-1.1300168,3.0862975,2.6208303,1.1586717,0.73977464,1.4805932,-0.51794267,0.20365793,0.72019905,-0.24912827,2.8567553,3.6066818,-0.96965754,1.8145341,2.855941,2,nan,1.0,62,10.894839,30.139616,,,0.3403028,training,0,0.0
-1.408651,-2.8441052,1.1361569,1.1470717,-0.12558812,-1.9003108,-2.6878107,0.9907945,-0.4649831,4.922722,-2.6557484,-4.741839,0.929008,1.6457108,-1.404884,1.3281536,-1.7021797,-1.4304023,0.11271423,2.7401006,1,nan,nan,33,10.73971,3.06753,285.5731,,0.5029428,validation,0,0.0
0.091910765,-1.7987201,0.52537555,-2.0245426,-0.29652768,-2.013834,-0.72382206,-2.174213,-4.719788,-0.61775583,2.448703,-1.8900982,-3.2317946,-0.99845254,1.0056744,0.6415575,-3.9989524,-4.5812244,1.6581428,-1.8023947,3,nan,9.0,182,10.522902,73.52272,,,0.8860848,training,0,0.0
-0.45413053,-1.4826279,-0.64102274,-2.047768,1.5579958,1.3391645,-0.43037352,-6.0964284,-0.08713095,2.0060027,0.022849657,-0.41214868,-0.38125533,-0.75917816,-0.2896993,-2.0911229,-2.8246047,-0.7901287,0.10677587,-3.2564087,2,nan,3.0,138,10.719657,35.729008,983.09875,,0.6657475,training,1,10848.020221685552
1.6630594,-2.2829943,-1.0015253,-7.384391,-0.5107828,-1.5479962,-0.60230374,-0.12918861,-1.8198651,2.0595043,-0.9468278,0.04862432,-0.38831425,2.0886884,-2.654843,0.029029481,1.129993,-0.06745902,0.54901415,-0.5548532,1,nan,8.0,121,10.886746,,,,0.5868343,training,0,0.0
-1.7845901,-4.136106,-0.4943948,-0.87139666,1.3430403,-4.460489,-6.7462816,-2.295831,-1.8391081,2.9903038,-2.8598053,-3.5672832,-0.18946746,0.74129593,0.9771691,1.2034364,-1.4506208,2.1067193,-1.1013354,-0.024834752,1,nan,12.0,191,10.194511,80.57209,,,0.80936533,validation,0,0.0
-1.4527717,-2.2535863,1.0426137,-1.0832511,0.12833959,-2.4370584,2.7711105,1.8113104,-0.63071734,0.72636855,0.64265686,-1.9063326,-0.7937495,0.6300541,-0.40751752,0.8580354,-3.5369465,-1.3842183,-1.4544612,1.0318339,2,nan,16.0,61,10.429805,76.10616,,,0.14574473,training,0,0.0
-0.17600584,2.826575,-0.0052429987,-1.0277144,-0.013663327,-0.09497741,-2.0270092,4.8030124,-2.4652016,-1.9249082,3.362499,-2.6203976,-1.5574241,2.613227,1.3067749,-2.2085998,-1.3984345,4.9279733,-0.406331,3.9084206,3,nan,nan,110,10.859351,5.1229095,175.90686,,0.46895552,training,0,0.0
-0.6089644,-1.7508438,-1.9553148,-0.7494913,0.14976779,-0.37061864,1.272112,2.8944767,-0.9522767,-0.83278537,0.019280346,-1.248216,0.48609164,1.5452182,1.4408609,-0.64975476,-2.7769248,-0.012846658,1.2810231,1.6490623,3,nan,1.0,118,10.030497,30.59021,768.01135,,0.24250367,training,0,0.0
0.49700263,-3.4555893,0.21753691,-1.478695,-0.25285077,0.40225065,-0.93226343,-5.599449,0.1500865,-0.33786082,0.31857073,0.64909726,1.0986946,-0.4193995,-1.1864817,-3.1213133,-4.705055,-0.25395036,1.9666222,-2.9629478,1,nan,12.0,68,10.133082,81.31863,,,0.48884887,training,1,12150.043368473616
-1.3327811,-1.2353106,0.19692796,1.1158577,1.5712907,4.8564105,1.7410209,-5.632463,1.6333774,-0.67224663,-0.48158976,-1.1943703,-1.239252,-2.6961627,0.603127,1.2115546,0.3551092,0.77153766,-1.6219047,-0.9342408,1,nan,nan,175,10.405347,6.228149,,,0.9278921,training,0,0.0
0.7828637,0.4260005,-1.1617594,2.4743235,-0.6874421,-0.7518387,-3.3032079,1.5079595,1.5834687,2.0755868,-0.5507349,-3.3202484,-0.39547718,2.76262,-1.3407786,0.80215085,2.2473826,0.7397693,1.1956321,2.9951465,3,nan,2.0,98,10.112359,96.136444,,,0.7950875,training,0,0.0
0.83475536,-2.4025888,-0.22361617,-2.1091545,0.13280916,-0.88109106,-4.9035525,-9.4702635,3.7393591,-0.22129907,4.6085076,-0.732476,0.6766694,0.8184596,0.67450494,-0.9764308,3.009214,-1.5342112,-1.1637694,0.009229385,1,nan,nan,165,10.726152,4.2524757,,,0.8117601,training,1,11188.26905875278
-1.7081676,-2.468539,-0.3266213,2.8546479,0.72482735,-1.6664865,-0.39710724,-0.19436862,-2.543234,2.7726462,-2.0007427,-2.558091,-1.1382812,-0.8741391,-0.7667882,2.293579,-5.1639824,-1.0972167,0.8779019,-1.3355521,1,nan,16.0,98,10.97481,36.478977,309.132,,0.18698685,training,0,0.0
0.04840989,-4.126892,-0.79395896,-2.9196038,0.025822079,-2.862292,-2.1095023,0.22617762,-5.583165,2.1171153,0.07810106,-4.2310047,-0.88414025,0.9953936,-1.4250139,1.5773054,-5.699448,-1.0519961,0.9420838,0.2097282,3,nan,12.0,59,10.489066,64.006195,,,0.5244234,training,0,0.0
0.7318397,-0.60222185,-1.3137809,-4.509772,1.504676,-0.58732015,-3.810507,-6.602127,3.3585694,-4.3122535,-0.4335358,-1.6847985,-0.45093814,2.3889325,-0.15206893,2.00826,12.780812,-4.1502805,0.06655324,-2.6138139,2,nan,1.0,111,10.960267,59.781063,,,0.78102845,training,1,11771.404973170662
-0.9097878,0.0106150005,-0.53445643,-0.066724986,1.6168258,-0.68650985,-0.8306602,-5.8162246,2.014515,-2.9950292,2.009595,-0.18185613,-0.32316062,-4.735639,1.1814276,-0.9019853,2.9752512,-4.224824,0.6680027,0.60397995,2,nan,7.0,123,10.135769,63.742233,,,0.7091786,training,1,9108.910957941594
0.9125041,0.53939176,-0.23584804,3.9042685,0.6219752,-0.08391,-0.42901003,2.262346,1.4224359,0.9316306,0.5298232,-0.5353079,-0.30274767,2.89629,0.8105245,1.8988466,0.85580707,-0.6056058,-0.946452,0.8369867,3,nan,19.0,132,10.700443,16.040594,,,0.9769618,training,0,0.0
0.8488341,-0.3383686,-0.49639553,1.0072634,-0.5981789,2.3193197,0.16812971,1.9618857,-3.125902,-1.8704854,2.2226558,-1.5661157,0.07944815,1.730447,-0.984357,1.847449,-4.5226564,7.6382627,0.82263947,0.30182967,1,nan,7.0,7,10.582858,50.70712,810.61316,,0.93810964,training,0,0.0
-0.7597895,-1.7259688,0.35742083,-1.1585859,0.52415067,2.6903822,-0.3479808,-0.800791,-2.512213,2.4212208,-0.9881729,1.1221571,-1.9994192,0.95735574,1.1043645,-0.06916924,-2.6726146,-1.3174055,-0.7557573,-1.6540259,3,nan,20.0,31,10.791734,15.422016,,,0.2972982,training,0,0.0
0.75525546,-1.7368087,-0.39252746,-0.8508596,0.62454736,-0.69350326,-0.9797357,3.123978,-4.178415,-0.2497488,-0.19399112,-2.0107806,0.38533026,2.8515794,0.36757606,1.2540927,-2.7830527,-0.8547686,0.769054,-0.19927178,2,nan,nan,81,10.537701,3.2373838,,,0.9812651,training,0,0.0
0.15914226,0.03612071,-0.60451335,-0.84563506,1.2639922,0.94949037,0.21963905,3.6004035,-3.3055117,-2.2221663,2.4431572,-1.2210371,0.76047516,2.431006,0.17234962,2.408073,-0.8101607,2.5451963,0.8183862,1.3726236,2,nan,7.0,125,10.979893,74.80975,,,0.4105634,validation,0,0.0
0.699576,-0.8760917,-0.5875571,-3.1340377,-0.61768717,0.14901985,1.5707445,-2.0455558,-1.9150026,-3.4372416,0.5101694,2.0086002,-0.7740947,-2.0670896,-0.13080564,4.1157193,4.14243,-2.3382683,-0.9703274,-2.648815,1,nan,16.0,46,10.439652,39.214264,,,0.4815538,training,0,0.0
-1.2915161,2.3418612,0.84225583,-0.54840755,-0.20527744,0.5359345,-0.3997553,0.28439492,-1.5188978,-2.898095,2.4515686,-3.1439114,-0.045686245,-0.7642062,2.266026,0.5593188,0.2352263,5.4770827,0.38564402,1.3849369,3,nan,9.0,130,10.950273,55.969723,,,0.82322985,training,0,0.0
0.8309945,-2.2053418,-0.54774845,-1.940777,0.04859812,3.899498,3.5489209,-4.607035,2.0684266,-2.2543552,-0.74042124,0.14921531,-0.33964244,-1.4836854,-0.72455144,3.1285233,4.3713365,-2.139661,-1.101219,-1.4857401,3,nan,nan,53,10.918279,6.941314,,,0.8353132,validation,0,0.0
0.1703848,-1.0543771,-0.21460322,-2.0102015,-1.0833386,-1.4962915,1.8295605,3.462399,-1.4363906,0.3438343,1.569363,-0.8392282,-0.3495468,1.4877721,0.48813057,2.8677914,-0.10128244,-0.13524923,-1.0865,2.2294645,3,nan,11.0,179,10.42387,83.9575,,,0.6787933,training,0,0.0
1.0979444,-0.7284707,-0.29187533,-3.8060002,0.6750848,-0.80001867,2.5867667,3.0053322,0.3863079,-0.8721687,0.8016572,2.2462344,0.0762079,2.1139214,0.7225976,4.642763,5.6513863,-0.574551,1.3634089,0.86594635,2,nan,11.0,173,10.4105215,,,,0.44493458,training,0,0.0
-0.41401583,0.3692476,1.8772246,-0.23829526,-0.84208804,-0.2307145,1.4397689,0.30965987,-3.9525702,0.31171036,4.5306144,-2.668793,-2.0750458,-0.52597946,0.78411376,2.4360914,-5.5928874,3.5751536,-0.16909476,0.44727358,3,nan,14.0,139,10.019947,,,,0.7177725,validation,0,0.0
-0.51575863,-0.41629204,0.36257035,-2.7038302,-1.2006799,1.2901574,-0.7081983,3.9071045,-2.419083,-0.20309205,2.6378076,-0.2230324,-1.5252343,3.7633476,-0.34752208,1.7695389,0.9626539,1.1695286,0.21074727,3.0743887,2,nan,6.0,184,10.448494,18.300352,,,0.7328737,training,0,0.0
1.1441423,2.005013,-0.26718113,-0.1851325,-0.31132624,-1.3295588,0.51669234,1.5837823,0.2225094,-0.19321105,1.0762289,-1.3287565,1.1931489,1.2446886,0.3539461,1.0993292,1.6326046,1.4847515,0.5544936,0.17713554,3,nan,1.0,183,10.19941,,,,0.2145805,training,0,0.0
-0.780723,0.9450287,2.023241,0.30338734,-2.4332745,1.1891676,-0.37442735,-2.9348629,-0.76738167,1.991028,-0.41007653,1.9661243,-1.254481,-2.3428729,1.4432417,-3.4459045,-2.7329626,-3.4165697,0.28416386,-2.3200126,2,nan,16.0,155,10.335926,65.22199,,,0.94458413,training,1,9583.469088971771
-0.29598325,-4.342874,-0.12969196,2.9202514,-1.3573943,2.9251552,-3.14584,-0.5329758,1.7373456,-0.80418235,-4.097339,-2.509772,-0.18466762,2.7996001,-0.7982284,-5.803748,-5.9987564,3.7331598,-0.37452698,1.1012816,2,nan,nan,109,10.282516,5.851876,,,0.030937947,validation,0,0.0
1.0543144,-0.7552339,0.6253517,-3.9072492,0.86577,-1.913846,1.3340302,-5.2624903,3.6544008,-1.8357477,3.4689326,-1.4257473,1.2033275,-1.5168712,-0.23570755,-1.8715396,1.2093701,0.77946633,-0.71782625,0.90272874,1,nan,7.0,166,10.670198,42.63292,,,0.015470209,validation,1,10265.828227816819
-1.0782993,-0.85882884,1.119596,0.33738378,1.361299,-4.110015,0.4420589,5.4518743,-1.7254957,-1.9139764,-0.817867,-2.3489304,0.20994632,0.8052814,1.0998021,-1.0557952,-4.340898,3.1948063,2.2078853,1.841345,3,nan,13.0,47,10.440173,44.97477,,,0.38813958,training,0,0.0
0.7498694,-2.566394,1.8189958,-1.3812916,-1.8562402,0.28792337,1.3054701,-0.26912662,2.632525,0.19742393,-0.5729567,1.3150783,0.83721566,3.0851786,-1.1274052,1.4345897,2.3785076,-1.1082081,0.9614859,-0.5073374,3,nan,18.0,168,10.600249,34.234627,,,0.5839272,training,0,0.0
-1.9719247,-0.8822925,-1.6888092,3.2079625,-1.3513736,1.2146314,0.37223452,-0.24774815,-0.71454316,1.3969275,0.625628,2.939872,-0.59254026,0.42510283,0.14821927,0.019876108,-4.860657,0.45693824,1.5862522,-2.2188706,3,nan,14.0,4,10.843518,70.54678,,,0.5475815,training,1,5841.725518353509
-0.5066257,-2.085354,0.29172754,-1.9592525,-0.050524063,5.384534,3.4336143,-3.227547,-0.10954568,-0.9500377,-0.09237009,0.7747372,0.57493913,-2.321643,-0.5162296,2.6134608,2.0615108,-2.7623343,0.19660085,0.11106792,1,nan,7.0,74,10.832772,61.81983,,,0.93207335,training,0,0.0
0.2729626,-0.5641614,-0.0736092,-1.5143402,1.686971,3.2773204,0.51755947,3.9463315,-3.0670092,-2.0933406,1.0805774,-0.19808309,-0.9075168,1.6548673,0.7273058,0.93313754,-0.8373848,2.7087462,-0.272838,2.7000847,3,nan,11.0,102,10.585557,98.59943,,,0.9475703,training,0,0.0
-1.2045461,-1.372704,-1.3085437,5.4173193,1.4363061,-1.4942337,-2.1769893,-1.8397381,-2.0745533,0.19495614,-0.75252455,-1.1175297,0.3362047,-1.1134986,1.5214022,1.6065962,-4.5537453,-1.3953078,0.44787046,-3.0803177,2,nan,nan,111,10.4405365,,,,0.2516246,validation,0,0.0
-0.91731805,-0.8173602,0.48892638,5.578452,-0.38047165,3.334639,2.7140558,3.844993,-3.646853,6.826418,-2.1529622,4.746989,-1.0993671,0.5235302,0.9926192,-5.9749036,-16.352566,-0.97163093,-0.58309895,-3.1739988,1,nan,14.0,145,10.400411,82.476364,,,0.18292972,training,1,10891.9081689166
0.008469404,-0.27753204,-1.0721996,-0.0916944,-0.8478889,-3.5547163,4.453334,4.177651,-1.8480996,0.6268997,1.4744076,-4.780835,-0.038319673,-1.8336369,0.7928822,-0.78133184,-6.4762793,-1.9841132,-1.3227667,3.692017,2,nan,11.0,176,10.071127,73.67136,62.41618,,0.9890027,training,0,0.0
-0.101625234,-0.4820053,-0.23136628,-3.6415515,-0.7104576,3.4008143,3.4707148,-3.0211906,1.6607382,-1.6268215,0.0050552147,0.35701698,0.57039624,-2.4569287,1.178435,2.179741,6.359205,-4.2573647,0.51364356,0.9134793,2,nan,19.0,139,10.467382,,,,0.211492,validation,0,0.0
0.50939065,-2.692556,0.21837272,1.9254816,0.18694618,1.9366634,1.358474,4.193819,-1.8879678,0.7046127,-1.5386494,0.024311114,0.6676893,1.3465366,-0.88966805,-5.8811145,-10.9707575,1.1070193,1.5945677,1.6217527,2,nan,7.0,60,10.403043,40.909634,,,0.38965833,validation,1,8599.099137859697
-1.1591306,-2.3108985,-0.28763324,-1.3155615,0.18923125,1.0360401,3.1599443,5.4627686,2.1235182,-0.73540425,-2.5138688,-0.47474802,0.026917018,2.2943587,0.53840125,-2.6380756,-0.6696937,-0.7893478,0.7260606,4.412589,1,nan,18.0,86,10.20153,61.705612,707.0524,,0.45095304,validation,0,0.0
0.21242918,-0.30970466,0.39391473,4.373637,1.2493223,1.9609547,-0.4364329,3.032219,2.8550575,1.2374445,-0.5433177,-0.18634069,0.27901262,5.0605373,1.588062,1.1553562,1.727302,-1.2620627,1.9396259,1.5760866,2,nan,14.0,96,10.802725,92.676636,,,0.038457703,training,0,0.0
0.09453917,-1.4611539,0.60209936,-1.4588993,0.547824,1.8156462,1.1643478,-3.786594,1.5125977,2.112288,1.5201435,-0.9299066,-1.1665763,-0.16928463,0.85766315,1.8576553,0.96412784,-0.7967133,-0.83976483,0.56112945,2,nan,2.0,134,,77.51189,,,0.14366944,training,0,0.0
0.8582917,1.7632717,1.8503289,-1.683063,0.14548956,1.7774004,-0.2858824,-2.3566453,3.0264056,-2.5945864,3.721835,0.39305085,-0.83228016,2.6556222,0.6673451,-0.022057801,6.0908327,-1.0618637,-0.44445932,0.27675354,1,nan,7.0,69,10.975409,64.52569,,,0.31825587,training,1,10757.659798110828
1.4820604,-2.9020243,-1.2843955,-0.016725376,-0.5365349,1.8609107,2.3540971,0.8180729,-0.79285276,0.592681,-0.74658614,-0.19871047,-0.6560811,-0.42039683,-0.21702413,-1.3094227,-5.23943,-0.5461343,0.39121222,1.2023783,1,nan,20.0,130,10.385516,12.996155,,,0.15148601,validation,0,0.0
0.27999404,-1.7686192,-1.155976,0.30500394,-0.68068945,-0.73080075,2.6807292,1.2983018,-4.803171,-1.8440536,2.488154,-3.6269968,-1.347086,-0.8994031,-1.5672793,2.3783214,-7.4067607,1.8304234,1.0408485,-0.21835442,1,nan,5.0,39,10.416927,73.45092,,,0.36690867,training,0,0.0
-2.117411,-0.09929701,-1.772473,-1.8968406,-1.4294668,4.365519,3.4386435,-3.7269578,-0.7443141,0.3123651,2.4056292,-0.2823985,0.20488021,-3.017747,-1.0794866,4.1154943,2.228119,-1.77896,-0.67229325,0.46578747,3,nan,9.0,39,10.519735,99.75733,,,0.22061336,training,0,0.0
0.3838385,0.35701448,0.9921168,-2.728375,1.0112101,1.533981,-0.633211,-0.4790077,-1.1501577,0.31349197,3.2092159,-0.22414427,0.51306444,1.4271944,-1.0437157,1.4159673,1.3881459,1.5379125,-0.53153265,1.3957707,2,nan,nan,78,10.353289,2.4973795,,,0.4051219,validation,0,0.0
-1.3469423,1.0351648,0.40514532,6.328943,0.6956095,0.66884565,-0.70253253,-0.5990953,-0.59688044,0.16485454,0.93684095,0.2021814,1.9500874,-0.74353886,-1.0214996,1.9853624,-2.041656,-1.5316173,0.032124918,-1.6133126,3,nan,19.0,73,10.545247,,,,0.114836685,training,0,0.0
-1.0179479,1.3681115,0.7748051,-2.517694,0.7865333,0.3427072,1.5633358,-0.09738044,-0.72131014,-3.297481,0.9474244,-1.8079838,-0.08215129,-2.255883,-0.081907675,1.5971648,3.6477203,0.7258669,-0.07338431,1.3308344,3,nan,1.0,186,10.889752,49.81583,569.955,,0.6154069,validation,0,0.0
-0.79194075,0.049559467,-0.78944296,-0.65229344,-1.1535552,-2.3639884,-0.45069748,-0.3577291,0.8360836,-0.34846067,0.41843334,-0.93405086,-0.9523518,1.3806024,0.26052824,1.0740722,1.389246,1.2131855,-1.9866086,-0.98246247,3,nan,19.0,109,10.730519,93.54751,,,0.9788298,training,0,0.0
-2.2095535,-1.5703368,-0.9360913,0.8649669,1.8407989,0.47465545,0.653841,4.2572384,-1.527262,1.8719842,-0.5019589,-2.0905669,-1.9052367,3.9800491,-1.581521,1.8281355,-2.065792,-0.9073698,0.8514162,1.5191061,1,nan,8.0,191,,14.358382,,,0.8030645,training,0,0.0
-2.0341752,2.8776202,0.64985394,5.910614,0.2609557,-1.8836505,-0.8124221,-1.187396,2.1015844,-1.677724,0.2875413,1.8719736,-2.1090684,-0.81353176,-0.10781496,0.9488492,1.8971615,-1.373226,1.3471988,-3.5506754,2,nan,15.0,42,10.800153,65.12302,,,0.46481743,validation,0,0.0
0.11620684,0.14584662,-1.9458991,3.8694475,0.58098525,5.1452036,0.5008738,3.4972556,-0.66103196,1.9534149,-4.9542403,3.906835,0.71164775,-4.1387024,0.9666712,-2.7270155,-0.89560413,-5.0701036,-0.011644331,3.317515,3,nan,1.0,171,10.795308,20.932371,,,0.43838632,validation,1,13254.053349163472
1.0988708,-4.3455753,-0.7334301,0.3363563,-0.19787629,3.4445217,2.660498,-0.6195578,3.587242,-0.10726893,-3.6105728,2.2243135,-0.19941758,1.7104936,0.28877458,-0.08708967,0.3084366,-0.7168844,1.1780726,-0.4579466,2,nan,2.0,31,10.799091,59.601467,,,0.58320594,training,0,0.0
-0.7696723,-0.80653423,-0.92914706,-0.7904019,0.17112993,2.0496912,-2.7992842,-8.958733,2.8472106,-1.243069,1.1491607,-1.1704957,-0.47655335,-4.450702,1.3872405,0.07813898,4.512062,-0.29566893,-0.2525114,0.8314497,1,nan,4.0,40,10.316803,49.343254,578.0555,,0.6020639,training,1,8112.842545263111
-1.4450705,-6.6338315,-0.08614685,-2.8127294,0.39648607,3.7156608,1.2317039,-6.132207,-0.65463537,0.36655962,2.380726,-3.2350821,-0.38935706,0.19709028,0.24335188,-1.6930599,-7.302305,-1.5729917,0.7444685,1.0403813,1,nan,12.0,76,10.612951,,30.104269,,0.38464668,training,1,8169.572312719174
3.0551703,-3.4751961,2.07464,-1.473214,-1.7504518,2.1206465,1.4428649,3.7957885,0.6826938,2.8580196,-0.49758273,1.4950938,-0.5395584,3.9048002,0.5748772,-0.28836083,-2.0739255,-0.3690896,-0.6861319,3.3894255,1,nan,15.0,5,10.652291,99.03751,,,0.64545786,validation,0,0.0
0.9582073,-2.3264506,-2.6525085,1.3725628,1.2750967,-2.9116101,-2.5207636,-1.19333,-3.4847116,1.848071,-3.9391434,-2.665819,-0.70710135,-2.5996373,-0.5381193,2.3706126,-3.4006042,1.2970263,-0.8519032,-2.2234151,2,nan,9.0,132,10.120225,84.89243,,,0.9497322,validation,0,0.0
0.05157009,-1.207037,0.3496016,2.738669,0.08845569,0.9709202,-0.7253817,-1.838686,0.033012927,4.1953506,-1.0118831,-0.67438656,-1.0982214,-0.5781298,-0.3395859,1.7610965,-2.6927598,1.0567793,0.96735173,-0.41704562,3,nan,16.0,17,10.918675,46.76467,,,0.8469757,training,0,0.0
-0.8940119,-1.1750237,0.30825642,-0.61340845,-0.89151615,-1.0711749,1.214983,4.333075,-2.2923677,0.33868665,-2.0984294,-1.7183403,1.8740895,3.1511724,2.3085241,0.5786476,-1.689613,-2.3836083,-0.99753094,-0.6707099,2,nan,20.0,101,10.368135,84.174774,,,0.9628156,training,0,0.0
-0.26321608,0.39170757,0.12645598,-1.939741,0.77828664,-0.21424544,0.1613767,4.2181463,-2.6232822,-1.8502629,2.0385318,-2.636287,0.60590476,1.796211,-0.6680506,0.79674464,0.53632355,-0.7397702,-0.63757265,3.4949656,1,nan,9.0,87,,,,,0.41442117,validation,0,0.0
-0.30751958,-0.3378491,1.2047707,2.6054792,-0.9552974,-0.559879,-2.8921874,-1.2994126,0.64777017,3.234274,-3.2489753,1.7133002,-0.22306414,0.045272537,0.619471,1.258336,-0.36334231,4.5028133,1.6387541,-2.6818264,3,nan,nan,57,10.928338,,,,0.9839753,training,0,0.0
-0.32649797,0.29098827,1.056992,3.504844,0.59620494,-1.0961237,-2.7732463,-3.3331501,-0.8285411,-0.6907054,-1.2033736,2.3167126,-0.25518587,-1.9682297,0.5142241,1.0136073,-0.6834389,0.7228518,1.5254183,-4.8718905,3,nan,12.0,99,10.674872,,,1014.388,0.37445858,training,0,0.0
1.6376896,-2.353958,-1.6216341,6.841013,-1.2545238,-0.74160796,-0.86594754,-0.07417505,-0.20958084,2.323117,-1.0010215,-1.2994918,-0.8697429,0.8623363,-1.5052001,2.876007,-4.8089285,-0.87233967,0.38181812,-1.310969,1,nan,13.0,74,10.9384775,42.450165,,,0.8244294,validation,0,0.0
-0.23176464,0.17894864,-1.1586075,-0.23734325,-0.07215993,0.74389327,1.3161296,1.9208995,-2.265093,0.43343896,2.404178,0.0007696162,-1.3796728,2.283669,-0.42336664,1.3489959,-2.4133227,-0.21732104,-1.6438863,-0.48075002,3,nan,17.0,159,10.699108,84.80629,,,0.34365162,validation,0,0.0
0.7794957,-1.5512128,0.48468214,-2.8018093,1.0289258,-4.3784266,0.8158118,-0.078536086,-4.546218,2.341282,-1.7426592,-3.7491703,-1.1421015,-2.7449882,-0.40930742,2.405734,-4.4597626,1.4762762,0.3449347,-1.6034626,1,nan,20.0,168,10.170857,,,,0.8431946,training,0,0.0
0.16838749,-2.592287,0.005884771,-1.8203311,-0.5966262,2.510808,3.5699735,-0.6672428,1.9840146,0.34340584,-1.1495878,1.502739,0.8771309,-0.17206651,-2.2673514,1.7555425,1.9362228,-1.9171259,0.7444229,0.71376854,2,nan,20.0,159,10.728906,18.436308,746.1186,,0.5529982,training,0,0.0
-1.5558492,-1.0442489,0.20279454,2.4467754,-0.675425,-1.426969,-2.0893517,-1.0084736,1.0498724,0.8310469,-2.9040875,1.2311604,0.30295402,0.9904049,-1.7651476,0.34215024,0.626909,-1.166782,0.24233754,-2.994847,3,nan,20.0,97,10.40572,53.41403,,,0.87214035,training,0,0.0
0.014952676,-3.8446095,0.71233773,1.5125048,2.3203523,1.4128381,-1.1736158,-10.763341,4.3655386,-1.7320863,6.2901897,-2.594723,1.1248677,-2.1367462,0.7206923,1.3498774,-1.0785154,0.8451368,-1.6651222,1.5187227,2,nan,3.0,138,10.318573,61.10474,,,0.95690644,validation,1,12189.97824332321
-1.2342147,-3.158752,-1.3281306,6.8502965,-0.3410282,1.735298,-0.8887122,-1.8643167,7.4923296,-0.41734684,0.24117076,0.42354304,-0.41070732,-0.546213,-1.1359047,2.5243132,5.0752563,-4.4984465,-0.41933805,5.842306,1,nan,12.0,147,10.780646,35.95708,,,0.3925869,training,1,10259.413845604786
1.647727,-2.785909,-0.6046715,2.958824,-1.5804112,3.5191507,1.5228363,2.0258102,0.18377411,2.5412636,-2.7101893,1.024784,-1.2411666,3.6625953,0.7697866,0.5617546,-2.5155368,-4.175449,0.63772416,-0.9742999,2,nan,16.0,23,10.790489,,,,0.97998774,training,0,0.0
-0.16418079,-2.9073687,-0.8183863,-1.3437383,1.2183353,-2.0283542,0.29911104,-0.31134748,-5.1173534,2.4688215,0.9117011,-2.6049654,-0.69727623,-0.9574807,0.74750525,2.6545105,-6.027571,-1.8827205,-0.5568055,-0.6476238,3,nan,8.0,144,10.949012,35.22621,,,0.9187644,validation,0,0.0
